benchmark,task,method,noise_rate,repetition,corrupted_selected_labels,classes_with_target_support,mean_cosine_to_oracle_target_prototype,target_labels_used_only_for_noise_control_and_posthoc_diagnostics,accuracy,balanced_accuracy
officehome,R2P,without_source_fusion,0.4,3,1498,65,0.9724591374397278,True,87.63234962829466,86.9615869769049
officehome,R2P,source_anchored,0.4,4,1498,65,0.9731653928756714,True,88.08290155440415,87.37993016391492
officehome,R2P,without_source_fusion,0.4,4,1498,65,0.9731653928756714,True,87.72246001351655,87.04310579784263
officehome,R2P,source_anchored,0.5,0,1872,65,0.9626551866531372,True,88.08290155440415,87.39695525352064
officehome,R2P,without_source_fusion,0.5,0,1872,65,0.9626551866531372,True,87.67740482090561,86.97196497768896
officehome,R2P,source_anchored,0.5,1,1872,65,0.9629494547843933,True,88.01531876548772,87.32060281326504
officehome,R2P,without_source_fusion,0.5,1,1872,65,0.9629494547843933,True,87.65487722460014,86.98236702800095
officehome,R2P,source_anchored,0.5,2,1872,65,0.9632380604743958,True,87.99279116918225,87.28786958904246
officehome,R2P,without_source_fusion,0.5,2,1872,65,0.9632380604743958,True,87.63234962829466,86.93237061224085
officehome,R2P,source_anchored,0.5,3,1872,65,0.9623417258262634,True,88.03784636179319,87.35226766141926
officehome,R2P,without_source_fusion,0.5,3,1872,65,0.9623417258262634,True,87.67740482090561,87.00009556650201
officehome,R2P,source_anchored,0.5,4,1872,65,0.9628223776817322,True,88.01531876548772,87.31439478798144
officehome,R2P,without_source_fusion,0.5,4,1872,65,0.9628223776817322,True,87.65487722460014,86.96514399970079
